S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,7947316,17213632:1001,16777343:64134,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,7947317,17213632:1001,16777343:64134,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,7947327,17213632:1001,16777343:64134,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,7947357,17213632:1001,16777343:64134,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,7947369,17213632:1001,16777343:64134,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,7947369,17213632:1001,16777343:64134,65535,0,0,-1,
data in bytes:
		11 7f 00 00 01 e9 03 c0 a8 06 01 86 fa


Rcv,Nrm,    3,    2,ID_INTERNAL_PING,40,7947390,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    4,    2,Unknown,472,7947390,17213632:1001,16777343:64134,65535,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,7947390,17213632:1001,16777343:64134,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,7947390,17213632:1001,16777343:64134,65535,-1,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 c8 1a 00 00 86 fa 00 00 00 00 00 00
		00 00 77 01 00 04 b6 5a 06 04 b6 5a 06 80 3a cd
		1e b0 f0 e6 00 ae 23 95 01 0c b9


Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,7947421,17213632:1001,16777343:64134,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_CONNECTED_PONG,72,7947421,17213632:1001,16777343:64134,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,448,7947421,17213632:1001,16777343:64134,65535,-1,0,0,
Rcv,Nrm,    5,    3,ID_CONNECTED_PONG,72,7947435,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,7947435,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,7672,7947435,17213632:1001,16777343:64134,65535,0,0,-1,
data in bytes:
		53 01 00 00 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 42 00 31 00 30 00
		6e 00 69 00 43 00 4c 00 33 00 29 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 09 04 01 34
		00 30 00 32 00 39 00 39 00 33 00 31 00 35 00 32
		00 20 00 70 00 2c 00 34 00 34 00 30 00 33 00 32
		00 38 00 31 00 39 00 32 00 20 00 76 00 62 00 79
		00 74 00 65 00 73 00 2e 00 37 00 31 00 20 00 6e
		00 2d 00 75 00 73 00 65 00 2e 00 33 00 36 00 33
		00 39 00 35 00 36 00 34 00 20 00 54 00 4b 00 62
		00 2d 00 70 00 6d 00 65 00 6d 00 2e 00 31 00 30
		00 33 00 36 00 38 00 38 00 30 00 20 00 46 00 4b
		00 62 00 20 00 70 00 6d 00 65 00 6d 00 2e 00 36
		00 39 00 31 00 36 00 33 00 36 00 34 00 20 00 54
		00 4b 00 62 00 20 00 70 00 66 00 69 00 6c 00 65
		00 2e 00 33 00 30 00 30 00 36 00 34 00 31 00 32
		00 20 00 46 00 4b 00 62 00 20 00 70 00 66 00 69
		00 6c 00 65 00 2e 00 32 00 30 00 39 00 37 00 30
		00 32 00 34 00 20 00 54 00 4b 00 62 00 79 00 74
		00 65 00 73 00 20 00 76 00 6d 00 65 00 6d 00 2e
		00 20 00 0a 00 31 00 34 00 35 00 30 00 31 00 37
		00 36 00 20 00 46 00 4b 00 62 00 20 00 76 00 6d
		00 65 00 6d 00 2e 00 50 00 20 00 34 00 30 00 34
		00 30 00 33 00 37 00 36 00 33 00 32 00 20 00 70
		00 2c 00 34 00 35 00 32 00 39 00 36 00 34 00 33
		00 35 00 32 00 20 00 76 00 2e 00 00 00 c8 ed e6
		00 48 f2 e6 00 94 f0 e6 00 48 f2 e6 00 08 f9 36
		01 e0 ed e6 00 95 3e 6e 01 08 00 00 01 98 ee e6
		00 a2 3e 6e 01 7f 00 00 00 29 0c 35 01 90 ed e6
		00 8c ed e6 00 00 00 00 00 00 00 00 00 17 00 00
		00 00 00 00 00 00 00 00 00 5e 1a 8b 0b 8e 9e a1
		0b b8 7f 77 02 00 00 00 00 17 00 00 00 17 00 00
		00 e0 ed e6 00 e7 0b 35 01 60 9e a1 0b 8e 9e a1
		0b 30 1a 8b 0b 5e 1a 8b 0b 40 ee e6 00 2e 00 00
		00 80 ee e6 00 ec 9f 2e 05 00 00 00 00 b8 7f 77
		02 80 ee e6 00 e9 e0 69 01 30 1a 8b 0b b0 7e 41
		00 4d 00 44 00 20 00 52 00 61 00 64 00 65 00 6f
		00 6e 00 20 00 48 00 44 00 20 00 37 00 35 00 32
		00 30 00 47 00 20 00 28 00 48 00 41 00 4c 00 2d
		00 50 00 55 00 52 00 45 00 20 00 4d 00 54 00 20
		00 48 00 57 00 56 00 50 00 29 00 00 00 b8 7f 77
		02 00 00 00 00 17 00 00 00 17 00 00 00 7c ee e6
		00 e7 0b 35 01 30 1a 8b 0b 5e 1a 8b 0b 60 9e a1
		0b 8e 9e a1 0b 74 ef e6 00 48 f2 e6 00 01 00 00
		00 ec 9f 2e 05 00 00 00 00 b8 7f 77 02 bc ef e6
		00 e9 e0 69 01 30 1a 8b 0b b0 7e 32 01 30 1a 8b
		0b 30 00 00 00 74 ef e6 00 b0 ef e6 00 78 5f 22
		02 ff ff ff ff 53 14 36 01 00 00 00 00 18 98 1b
		05 fe 7e 06 00 00 00 00 00 9f ef e6 00 9f ef e6
		00 7f 13 00 00 c8 ee e6 00 18 2d 44 54 fb 21 09
		40 dc ee e6 00 18 98 1b 05 fe 7e 06 00 a8 ef e6
		00 94 ef e6 00 28 ef e6 00 6c 20 14 01 00 00 02
		00 00 00 4a 02 00 00 15 00 01 10 14 01 00 00 06
		00 00 00 02 00 00 00 f0 23 00 00 02 00 00 00


Snd,Nrm,4294967295,    6,Unknown,6608,7947466,17213632:1001,16777343:64134,65535,-1,0,1,
Snd,Nrm,    6,    7,Unknown,6608,7947587,17213632:1001,16777343:64134,65535,-1,0,1,
Rcv,Nrm,    8,    4,ID_DISCONNECTION_NOTIFICATION,8,7947950,17213632:1001,16777343:64134,65535,0,0,3,
data in bytes:
		13


Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,8132322,17213632:1001,16777343:64134,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,8132322,17213632:1001,16777343:64134,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,8132333,17213632:1001,16777343:64134,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,8132366,17213632:1001,16777343:64134,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,8132385,17213632:1001,16777343:64134,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,8132385,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,8132385,17213632:1001,16777343:64134,65535,0,0,2,
data in bytes:
		11 7f 00 00 01 e9 03 c0 a8 06 01 86 fa


Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,8132416,17213632:1001,16777343:64134,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,8132416,17213632:1001,16777343:64134,65535,-1,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 c8 1a 00 00 86 fa 00 00 00 00 00 00
		00 00 77 01 00 04 b6 5a 06 04 b6 5a 06 c0 dc cc
		1e b0 f0 e6 00 ae 23 95 01 a4 bc


Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,8132446,17213632:1001,16777343:64134,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,448,8132446,17213632:1001,16777343:64134,65535,-1,0,0,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,8132450,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,8132450,17213632:1001,16777343:64134,65535,0,0,-1,
Snd,Nrm,4294967295,    6,ID_CONNECTED_PONG,72,8132481,17213632:1001,16777343:64134,65535,-1,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,8132482,17213632:1001,16777343:64134,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,7672,8132482,17213632:1001,16777343:64134,65535,0,0,-1,
data in bytes:
		53 01 00 00 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 42 00 31 00 30 00
		6e 00 69 00 43 00 4c 00 33 00 29 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 09 04 01 34
		00 32 00 32 00 33 00 30 00 31 00 36 00 39 00 36
		00 20 00 70 00 2c 00 34 00 36 00 34 00 39 00 37
		00 33 00 38 00 32 00 34 00 20 00 76 00 62 00 79
		00 74 00 65 00 73 00 2e 00 37 00 33 00 20 00 6e
		00 2d 00 75 00 73 00 65 00 2e 00 33 00 36 00 33
		00 39 00 35 00 36 00 34 00 20 00 54 00 4b 00 62
		00 2d 00 70 00 6d 00 65 00 6d 00 2e 00 20 00 39
		00 37 00 35 00 31 00 31 00 32 00 20 00 46 00 4b
		00 62 00 20 00 70 00 6d 00 65 00 6d 00 2e 00 36
		00 39 00 31 00 36 00 33 00 36 00 34 00 20 00 54
		00 4b 00 62 00 20 00 70 00 66 00 69 00 6c 00 65
		00 2e 00 32 00 38 00 36 00 35 00 34 00 32 00 38
		00 20 00 46 00 4b 00 62 00 20 00 70 00 66 00 69
		00 6c 00 65 00 2e 00 32 00 30 00 39 00 37 00 30
