S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,16013438,17213632:1001,16777343:52073,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,16013438,17213632:1001,16777343:52073,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,16013450,17213632:1001,16777343:52073,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,16013481,17213632:1001,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,16013492,17213632:1001,16777343:52073,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,16013492,17213632:1001,16777343:52073,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,16013492,17213632:1001,16777343:52073,65535,0,0,2,
data in bytes:
		11 7f 00 00 01 e9 03 c0 a8 06 01 69 cb


Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,16013523,17213632:1001,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,16013523,17213632:1001,16777343:52073,65535,-1,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 7c 07 00 00 69 cb 00 00 00 00 00 00
		00 00 77 01 00 34 d4 b4 06 34 d4 b4 06 80 7e 09
		14 70 f0 d0 00 ae 23 95 01 a4 7b


Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,16013553,17213632:1001,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,448,16013553,17213632:1001,16777343:52073,65535,-1,0,0,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,16013556,17213632:1001,16777343:52073,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,16013556,17213632:1001,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,    6,ID_CONNECTED_PONG,72,16013586,17213632:1001,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,16013587,17213632:1001,16777343:52073,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,7672,16013587,17213632:1001,16777343:52073,65535,0,0,-1,
data in bytes:
		53 01 00 00 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 42 00 31 00 30 00
		6e 00 69 00 43 00 4c 00 33 00 29 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
		00 00 00 00 00 00 00 00 00 00 00 00 09 04 01 34
		00 32 00 38 00 32 00 36 00 31 00 33 00 37 00 36
		00 20 00 70 00 2c 00 34 00 36 00 39 00 37 00 39
		00 30 00 37 00 32 00 30 00 20 00 76 00 62 00 79
		00 74 00 65 00 73 00 2e 00 37 00 33 00 20 00 6e
		00 2d 00 75 00 73 00 65 00 2e 00 33 00 36 00 33
		00 39 00 35 00 36 00 34 00 20 00 54 00 4b 00 62
		00 2d 00 70 00 6d 00 65 00 6d 00 2e 00 20 00 39
		00 36 00 33 00 33 00 32 00 34 00 20 00 46 00 4b
		00 62 00 20 00 70 00 6d 00 65 00 6d 00 2e 00 36
		00 39 00 31 00 36 00 33 00 36 00 34 00 20 00 54
		00 4b 00 62 00 20 00 70 00 66 00 69 00 6c 00 65
		00 2e 00 32 00 36 00 32 00 36 00 36 00 30 00 30
		00 20 00 46 00 4b 00 62 00 20 00 70 00 66 00 69
		00 6c 00 65 00 2e 00 32 00 30 00 39 00 37 00 30
		00 32 00 34 00 20 00 54 00 4b 00 62 00 79 00 74
		00 65 00 73 00 20 00 76 00 6d 00 65 00 6d 00 2e
		00 20 00 0a 00 31 00 33 00 39 00 34 00 39 00 35
		00 32 00 20 00 46 00 4b 00 62 00 20 00 76 00 6d
		00 65 00 6d 00 2e 00 50 00 20 00 34 00 34 00 37
		00 34 00 37 00 39 00 38 00 30 00 38 00 20 00 70
		00 2c 00 34 00 38 00 35 00 35 00 33 00 39 00 38
		00 34 00 30 00 20 00 76 00 2e 00 00 00 88 ed d0
		00 08 f2 d0 00 54 f0 d0 00 08 f2 d0 00 08 f9 36
		01 a0 ed d0 00 95 3e 6e 01 08 00 00 01 94 0f ab
		07 a2 3e 6e 01 7f 00 00 00 29 0c 35 01 50 ed d0
		00 4c ed d0 00 00 00 00 00 00 00 00 00 17 00 00
		00 00 00 00 00 00 00 00 00 4e 61 a6 0b 7e 88 07
		14 b8 7f 77 02 00 00 00 00 17 00 00 00 17 00 00
		00 a0 ed d0 00 e7 0b 35 01 50 88 07 14 7e 88 07
		14 20 61 a6 0b 4e 61 a6 0b 00 ee d0 00 2e 00 00
		00 40 ee d0 00 ec 9f 0e 05 00 00 00 00 b8 7f 77
		02 40 ee d0 00 e9 e0 69 01 20 61 a6 0b b0 7e 41
		00 4d 00 44 00 20 00 52 00 61 00 64 00 65 00 6f
		00 6e 00 20 00 48 00 44 00 20 00 37 00 35 00 32
		00 30 00 47 00 20 00 28 00 48 00 41 00 4c 00 2d
		00 50 00 55 00 52 00 45 00 20 00 4d 00 54 00 20
		00 48 00 57 00 56 00 50 00 29 00 00 00 b8 7f 77
		02 00 00 00 00 17 00 00 00 17 00 00 00 3c ee d0
		00 e7 0b 35 01 20 61 a6 0b 4e 61 a6 0b 50 88 07
		14 7e 88 07 14 34 ef d0 00 08 f2 d0 00 01 00 00
		00 ec 9f 0e 05 00 00 00 00 b8 7f 77 02 7c ef d0
		00 e9 e0 69 01 20 61 a6 0b b0 7e 32 01 20 61 a6
		0b 30 00 00 00 34 ef d0 00 70 ef d0 00 78 5f 22
		02 ff ff ff ff 53 14 36 01 15 06 4f 40 18 98 11
		05 7b 3c 0b 00 00 00 00 00 5f ef d0 00 5f ef d0
		00 7f 13 00 00 88 ee d0 00 18 2d 44 54 fb 21 09
		40 9c ee d0 00 18 98 11 05 7b 3c 0b 00 68 ef d0
		00 54 ef d0 00 e8 ee d0 00 6c 20 07 01 00 00 02
		00 00 00 4a 02 00 00 15 00 01 10 14 01 00 00 06
		00 00 00 02 00 00 00 f0 23 00 00 02 00 00 00


Snd,Nrm,4294967295,    8,Unknown,6608,16013648,17213632:1001,16777343:52073,65535,-1,0,1,
Snd,Nrm,    6,    9,Unknown,6608,16013770,17213632:1001,16777343:52073,65535,-1,0,1,
Rcv,Nrm,    8,    4,ID_DISCONNECTION_NOTIFICATION,8,16014091,17213632:1001,16777343:52073,65535,0,0,3,
data in bytes:
		13


